id,c_claveprodserv,descripcion
catalogos.claveprodserv18425,40141923,Conductos o red de conductos de látex
catalogos.claveprodserv18426,40141924,Conductos o red de conductos de nylon
catalogos.claveprodserv18427,40142000,Mangueras
catalogos.claveprodserv18428,40142001,Mangueras de ácido
catalogos.claveprodserv18429,40142002,Mangueras de aire
catalogos.claveprodserv18430,40142003,Mangueras de perforación
catalogos.claveprodserv18431,40142004,Mangueras marítimas
catalogos.claveprodserv18432,40142005,Mangueras para manipular material
catalogos.claveprodserv18433,40142006,Mangueras de aceite
catalogos.claveprodserv18434,40142007,Mangueras especiales
catalogos.claveprodserv18435,40142008,Mangueras de agua
catalogos.claveprodserv18436,40142009,"Mangueras multipropósito de aire, agua y gas"
catalogos.claveprodserv18437,40142010,Mangueras recubiertas de fluoropolímero
catalogos.claveprodserv18438,40142011,Manguera química
catalogos.claveprodserv18439,40142012,Manguera para alimentos y bebidas
catalogos.claveprodserv18440,40142013,Mangueras para minería
catalogos.claveprodserv18441,40142014,Mangueras de petróleo
catalogos.claveprodserv18442,40142015,Mangueras para limpieza al vapor
catalogos.claveprodserv18443,40142016,Mangueras al vacío
catalogos.claveprodserv18444,40142017,Mangueras de soldadura
catalogos.claveprodserv18445,40142018,Mangueras para rociar
catalogos.claveprodserv18446,40142019,Mangueras de conductos
catalogos.claveprodserv18447,40142020,Mangueras hidráulicas
catalogos.claveprodserv18448,40142021,Mangueras de polvo de piedra
catalogos.claveprodserv18449,40142022,Rollos de mangueras
catalogos.claveprodserv18450,40142200,Reguladores de gas y fluido
catalogos.claveprodserv18451,40142201,Reguladores de gas
catalogos.claveprodserv18452,40142202,Reguladores de fluido
catalogos.claveprodserv18453,40142203,Kits de reparación de reguladores de fluido
catalogos.claveprodserv18454,40142204,Regulador de oxígeno para soldadura
catalogos.claveprodserv18455,40142205,Regulador de acetileno para soldadura
catalogos.claveprodserv18456,40142206,Compuerta de regulación de flujo
catalogos.claveprodserv18457,40142207,Regulador del nivel del agua
catalogos.claveprodserv18458,40142208,Mezclador de gas
catalogos.claveprodserv18459,40142500,Interceptores y coladores
catalogos.claveprodserv18460,40142501,Filtros (coladores) de líquido
catalogos.claveprodserv18461,40142502,Trampas de líquido
catalogos.claveprodserv18462,40142503,Trampas de vapor
catalogos.claveprodserv18463,40142504,Filtros (coladores) de vapor
catalogos.claveprodserv18464,40142505,Filtros (coladores) en y
catalogos.claveprodserv18465,40142506,Filtros (coladores) en t
catalogos.claveprodserv18466,40142507,Filtros (coladores) cónicos
catalogos.claveprodserv18467,40142508,Filtros (coladores) de canasta
catalogos.claveprodserv18468,40142509,Trampa de aceite
catalogos.claveprodserv18469,40142510,Trampa de vapor termostática
catalogos.claveprodserv18470,40142511,Trampa de vapor termodinámica
catalogos.claveprodserv18471,40142512,Respiradero
catalogos.claveprodserv18472,40142513,Trampa p
catalogos.claveprodserv18473,40142514,Trampa j
catalogos.claveprodserv18474,40142515,Trampa s
catalogos.claveprodserv18475,40151500,Bombas
catalogos.claveprodserv18476,40151501,Bombas de aire
catalogos.claveprodserv18477,40151502,Bombas de vacío
catalogos.claveprodserv18478,40151503,Bombas centrífugas
catalogos.claveprodserv18479,40151504,Bombas de circulación
catalogos.claveprodserv18480,40151505,Bombas dosificadoras
catalogos.claveprodserv18481,40151506,Bombas de mano
catalogos.claveprodserv18482,40151507,Bombas de irrigación
catalogos.claveprodserv18483,40151508,Bombas de barro
catalogos.claveprodserv18484,40151509,Bombas recíprocas
catalogos.claveprodserv18485,40151510,Bombas de agua
catalogos.claveprodserv18486,40151511,Bombas para pozos
catalogos.claveprodserv18487,40151512,Bombas para sumideros
catalogos.claveprodserv18488,40151513,Bombas sumergibles
catalogos.claveprodserv18489,40151514,Bombas de vapor
catalogos.claveprodserv18490,40151515,Bombas solenoides
catalogos.claveprodserv18491,40151516,Bombas de corte
catalogos.claveprodserv18492,40151517,Bombas de alcantarillado
catalogos.claveprodserv18493,40151518,Bombas no selladas
catalogos.claveprodserv18494,40151519,Bombas sanitarias
catalogos.claveprodserv18495,40151520,Bombas de muestreo
catalogos.claveprodserv18496,40151521,Bombas giratorias
catalogos.claveprodserv18497,40151522,Bombas de osmosis inversa
catalogos.claveprodserv18498,40151523,Bombas de desplazamiento positivo
catalogos.claveprodserv18499,40151524,Bombas de aceite
catalogos.claveprodserv18500,40151525,Bombas de lodo
catalogos.claveprodserv18501,40151526,Bombas de turbina
catalogos.claveprodserv18502,40151527,Bombas de émbolo
catalogos.claveprodserv18503,40151528,Bombas oscilantes
catalogos.claveprodserv18504,40151529,Bombas de tambor
catalogos.claveprodserv18505,40151530,Bombas de dragado
catalogos.claveprodserv18506,40151531,Bombas para remover agua
catalogos.claveprodserv18507,40151532,Bombas de combustible
catalogos.claveprodserv18508,40151533,Bombas hidráulicas
catalogos.claveprodserv18509,40151534,Bombas criogénicas
catalogos.claveprodserv18510,40151546,Bombas de partición axial
catalogos.claveprodserv18511,40151547,Bombas de pozo profundo
catalogos.claveprodserv18512,40151548,Bombas de diafragma
catalogos.claveprodserv18513,40151549,Bombas de doble diafragma
catalogos.claveprodserv18514,40151550,Bombas dúplex
catalogos.claveprodserv18515,40151551,Bombas de engranaje
catalogos.claveprodserv18516,40151552,Bombas de metraje o inyección o proporcionales
catalogos.claveprodserv18517,40151553,Bombas de cavidad progresiva
catalogos.claveprodserv18518,40151554,Bombas de pistón
catalogos.claveprodserv18519,40151555,Bombas de resalte rotatorias
catalogos.claveprodserv18520,40151556,Bombas de leva rotatorias
catalogos.claveprodserv18521,40151557,Bombas de pistón rotatorias
catalogos.claveprodserv18522,40151558,Bombas de tuerca
catalogos.claveprodserv18523,40151559,Bombas simplex
catalogos.claveprodserv18524,40151560,Bombas de paleta deslizante
catalogos.claveprodserv18525,40151561,Bombas triplex
catalogos.claveprodserv18526,40151562,Bombas de tornillo
catalogos.claveprodserv18527,40151563,Sets de bombas contra incendio
catalogos.claveprodserv18528,40151564,Bombas químicas
catalogos.claveprodserv18529,40151565,Bombas de macerar
catalogos.claveprodserv18530,40151566,Bomba elevadora de presión
catalogos.claveprodserv18531,40151567,Bomba de alta temperatura
catalogos.claveprodserv18532,40151568,Bomba de pulpa
catalogos.claveprodserv18533,40151569,Bomba monoflex
catalogos.claveprodserv18534,40151570,Bomba de flujo mixto
catalogos.claveprodserv18535,40151571,Bomba longitudinal
catalogos.claveprodserv18536,40151572,Bomba de elevación de aire
catalogos.claveprodserv18537,40151573,Bomba de magneto
catalogos.claveprodserv18538,40151574,Bomba eyectora
catalogos.claveprodserv18539,40151575,Bomba enfriadora sin cepillo
catalogos.claveprodserv18540,40151576,Bomba eléctrica
catalogos.claveprodserv18541,40151577,Bomba de lechada
catalogos.claveprodserv18542,40151578,Bomba de aire para buceo
catalogos.claveprodserv18543,40151579,Bomba de gravedad
catalogos.claveprodserv18544,40151580,Bomba lubricante
catalogos.claveprodserv18545,40151600,Compresores
catalogos.claveprodserv18546,40151601,Compresores de aire
catalogos.claveprodserv18547,40151602,Compresores de flujo axiales
catalogos.claveprodserv18548,40151603,Compresores de diafragma
catalogos.claveprodserv18549,40151604,Compresores de gas
catalogos.claveprodserv18550,40151605,Compresores de motor
catalogos.claveprodserv18551,40151606,Compresores recíprocos
catalogos.claveprodserv18552,40151607,Compresores refrigerantes
catalogos.claveprodserv18553,40151608,Compresores rotativos
catalogos.claveprodserv18554,40151609,Compresores de tuerca
catalogos.claveprodserv18555,40151611,Compresores de barril
catalogos.claveprodserv18556,40151612,Compresores centrífugos
catalogos.claveprodserv18557,40151613,Compresores de combinación
catalogos.claveprodserv18558,40151614,Compresores semi radiales
catalogos.claveprodserv18559,40151615,Turbo compresores
catalogos.claveprodserv18560,40151616,Kits de compresores
catalogos.claveprodserv18561,40151700,Piezas y accesorios de bomba
catalogos.claveprodserv18562,40151701,Carcasas para bombas
catalogos.claveprodserv18563,40151712,Empaques para bombas
catalogos.claveprodserv18564,40151713,Revestimientos para bombas
catalogos.claveprodserv18565,40151714,Barriles para bombas
catalogos.claveprodserv18566,40151715,Poleas para bombas
catalogos.claveprodserv18567,40151716,Cabezas para bombas
catalogos.claveprodserv18568,40151717,Discos para bombas
catalogos.claveprodserv18569,40151718,Partes de repuesto para bombas de lodo
catalogos.claveprodserv18570,40151719,Partes de repuesto para bombas de alcantarillado
catalogos.claveprodserv18571,40151720,Partes de repuesto para bombas sumergibles
catalogos.claveprodserv18572,40151721,Partes de repuesto para bombas de agua
catalogos.claveprodserv18573,40151722,Partes de repuesto para bombas de pozo
catalogos.claveprodserv18574,40151723,Partes de repuesto para bombas de sumidero
catalogos.claveprodserv18575,40151724,Partes de repuesto para bombas dosificadoras
catalogos.claveprodserv18576,40151725,Partes de repuesto para bombas centrífugas
catalogos.claveprodserv18577,40151726,Partes de repuesto para bombas de circulación
catalogos.claveprodserv18578,40151727,Partes de repuesto para bombas rotatorias
catalogos.claveprodserv18579,40151728,Kits de reparación de bombas
catalogos.claveprodserv18580,40151729,Estator de bombas
catalogos.claveprodserv18581,40151730,Impulsores de bombas
catalogos.claveprodserv18582,40151731,Rotores de bombas
catalogos.claveprodserv18583,40151732,Ejes de bombas
catalogos.claveprodserv18584,40151733,Placas de asiento de bombas
catalogos.claveprodserv18585,40151734,Placas de base de bombas
catalogos.claveprodserv18586,40151735,Ensamblaje de columnas de bombas
catalogos.claveprodserv18587,40151736,Tubos de columna de bombas
catalogos.claveprodserv18588,40151737,Ensamblaje de caja de bombas
catalogos.claveprodserv18589,40151738,Campana de succión de bombas
catalogos.claveprodserv18590,40151739,Partes para bombas recíprocas
catalogos.claveprodserv18591,40151800,Partes o accesorios de compresores
catalogos.claveprodserv18592,40151801,Partes para compresores rotatorios
catalogos.claveprodserv18593,40151802,Partes para compresores de aire
catalogos.claveprodserv18594,40151803,Partes para compresores recíprocos
catalogos.claveprodserv18595,40151804,Partes para compresores centrífugos
catalogos.claveprodserv18596,40161500,Filtros
catalogos.claveprodserv18597,40161501,Filtros al vacío
catalogos.claveprodserv18598,40161502,Filtros de agua
catalogos.claveprodserv18599,40161503,Recolectores de polvo
catalogos.claveprodserv18600,40161504,Filtros de aceite
catalogos.claveprodserv18601,40161505,Filtros de aire
catalogos.claveprodserv18602,40161506,Maquinaria de filtrado
catalogos.claveprodserv18603,40161507,Membranas de filtrado
catalogos.claveprodserv18604,40161508,Filtros de bolsa
catalogos.claveprodserv18605,40161509,Filtros de absorción
catalogos.claveprodserv18606,40161511,Filtros coalescentes
catalogos.claveprodserv18607,40161512,Filtros electrónicos
catalogos.claveprodserv18608,40161513,Filtros de combustible
catalogos.claveprodserv18609,40161514,Filtros para tuberías de gas
catalogos.claveprodserv18610,40161515,Filtros hidráulicos
catalogos.claveprodserv18611,40161516,Filtros en línea
catalogos.claveprodserv18612,40161517,Filtros de luz
catalogos.claveprodserv18613,40161518,Filtros de microfibra
catalogos.claveprodserv18614,40161519,Filtros de panel
catalogos.claveprodserv18615,40161520,Filtros de aletas radiales
catalogos.claveprodserv18616,40161521,Bases para filtros
catalogos.claveprodserv18617,40161522,Aletas para filtros
catalogos.claveprodserv18618,40161524,Filtros de pintura
catalogos.claveprodserv18619,40161525,Contenedores para filtros
catalogos.claveprodserv18620,40161526,Retenedores o accesorios para filtros
catalogos.claveprodserv18621,40161527,Kits de reparación de filtros
catalogos.claveprodserv18622,40161528,Filtros de arena
catalogos.claveprodserv18623,40161529,Filtros de tubo
catalogos.claveprodserv18624,40161530,Filtros de cabina de aire
catalogos.claveprodserv18625,40161531,Ensamblaje de filtros
catalogos.claveprodserv18626,40161532,Malla para filtros
catalogos.claveprodserv18627,40161533,Filtros para desechos sólidos
catalogos.claveprodserv18628,40161600,Purificación
catalogos.claveprodserv18629,40161601,Neutralizador (depurador) de aire
catalogos.claveprodserv18630,40161602,Limpiadores de aire
catalogos.claveprodserv18631,40161603,Máquinas limpiadoras de tubos y tuberías
catalogos.claveprodserv18632,40161604,Regenerador de aceite
catalogos.claveprodserv18633,40161605,Torre desodorizante
catalogos.claveprodserv18634,40161606,Generador de ozono para limpiar el aire
catalogos.claveprodserv18635,40161607,Sistema para desulfurar el gas de combustión
catalogos.claveprodserv18636,40161608,Esterilizador de aire
catalogos.claveprodserv18637,40161700,Separadores
catalogos.claveprodserv18638,40161701,Centrífugas
catalogos.claveprodserv18639,40161702,Lavador húmedo
catalogos.claveprodserv18640,40161703,Eliminadores de niebla
catalogos.claveprodserv18641,40161704,Hidrociclones
catalogos.claveprodserv18642,40161705,Tamiz separador de partículas líquidas
catalogos.claveprodserv18643,40161800,Medios de filtrado
catalogos.claveprodserv18644,40161801,Medios de textiles metálicos
catalogos.claveprodserv18645,40161802,Fieltros prensados
catalogos.claveprodserv18646,40161803,Papeles filtrantes
catalogos.claveprodserv18647,40161804,Ayudas filtrantes
catalogos.claveprodserv18648,40161805,Paño filtrante
catalogos.claveprodserv18649,40161806,Malla filtrante
catalogos.claveprodserv18650,40161807,Elemento (dispositivo poroso) filtrante
catalogos.claveprodserv18651,40161808,Medio biológico filtrante
catalogos.claveprodserv18652,40161809,Cartucho filtrante
catalogos.claveprodserv18653,40171500,Tubos y tuberías comerciales
catalogos.claveprodserv18654,40171501,Tubo de acero al carbono soldado para uso comercial
catalogos.claveprodserv18655,40171502,Tubo de acero al carbono sin uniones para uso comercial
