id,c_colonia,c_codigopostal,descripcion
catalogo_colonias37669,0885,77085,Hacienda Chetumal
catalogo_colonias37670,0885,81666,Costa Azul
catalogo_colonias37671,0885,85100,Chapultepec
catalogo_colonias37672,0885,86870,Tacotalpa
catalogo_colonias37673,0885,88195,Loma Bonita
catalogo_colonias37674,0885,90547,Guadalupe
catalogo_colonias37675,0885,91273,Landa
catalogo_colonias37676,0885,97220,Atlante
catalogo_colonias37677,0885,98713,Renacimiento
catalogo_colonias37678,0886,06170,Hipódromo Condesa
catalogo_colonias37679,0886,20997,El Chacho
catalogo_colonias37680,0886,23454,Residencial Maranata
catalogo_colonias37681,0886,24327,La Lagartera
catalogo_colonias37682,0886,26465,Maravillas
catalogo_colonias37683,0886,29920,Joshil Hidalgo
catalogo_colonias37684,0886,34866,Rojas
catalogo_colonias37685,0886,36947,Providencia de Negrete
catalogo_colonias37686,0886,42988,Ocampo
catalogo_colonias37687,0886,45134,Los Robles
catalogo_colonias37688,0886,58920,Singuio
catalogo_colonias37689,0886,62790,Las Flores
catalogo_colonias37690,0886,63705,5 de Febrero
catalogo_colonias37691,0886,66230,La Ventana
catalogo_colonias37692,0886,68103,Benito Juárez
catalogo_colonias37693,0886,73240,Cerro Verde
catalogo_colonias37694,0886,76125,Bellavista
catalogo_colonias37695,0886,77015,Del Sol
catalogo_colonias37696,0886,78110,El Oasis
catalogo_colonias37697,0886,81670,Leopoldo Sánchez Celis (El Gato de Lara)
catalogo_colonias37698,0886,85100,Noroeste
catalogo_colonias37699,0886,86870,Xicoténcatl
catalogo_colonias37700,0886,88195,Zona de Tolerancia
catalogo_colonias37701,0886,90725,El Carril
catalogo_colonias37702,0886,95275,Las Aneas
catalogo_colonias37703,0886,97246,Ampliación Juan Pablo II
catalogo_colonias37704,0886,98715,Luis Reyes
catalogo_colonias37705,0887,20994,La Tomatina
catalogo_colonias37706,0887,22446,Ejido Chilpancingo
catalogo_colonias37707,0887,23454,Residencial San Luciano
catalogo_colonias37708,0887,24327,Palma
catalogo_colonias37709,0887,26467,El Remolino
catalogo_colonias37710,0887,29920,Mariscal Subikuski
catalogo_colonias37711,0887,32389,San Ángel
catalogo_colonias37712,0887,34860,El Tobe
catalogo_colonias37713,0887,36947,San Bernardo
catalogo_colonias37714,0887,39897,Villas de Golf Diamante
catalogo_colonias37715,0887,42986,El Refugio
catalogo_colonias37716,0887,45134,Valles de Nuevo México (La Periquera)
catalogo_colonias37717,0887,50945,San Antonio Buenavista
catalogo_colonias37718,0887,58923,Tzintzimeo
catalogo_colonias37719,0887,62790,Loma Bonita
catalogo_colonias37720,0887,63703,Del Bosque
catalogo_colonias37721,0887,66230,Prados de La Sierra
catalogo_colonias37722,0887,70110,Benito Juárez
catalogo_colonias37723,0887,73241,La Unión
catalogo_colonias37724,0887,76134,El Arco
catalogo_colonias37725,0887,77723,"Villas del Sol ""Plus"""
catalogo_colonias37726,0887,78394,El Palmar
catalogo_colonias37727,0887,81675,Agrícola Sinaloa
catalogo_colonias37728,0887,85110,Cuauhtémoc (Urbanizable 6)
catalogo_colonias37729,0887,86871,Poana
catalogo_colonias37730,0887,88200,San Rafael
catalogo_colonias37731,0887,90593,Guadalupe
catalogo_colonias37732,0887,91580,Las Azaleas
catalogo_colonias37733,0887,97144,Ampliación las Brisas
catalogo_colonias37734,0887,98712,Reginaldo Sandoval
catalogo_colonias37735,0888,22214,Mesetas del Guaycura
catalogo_colonias37736,0888,23460,Tabachines
catalogo_colonias37737,0888,24328,El Carmen I
catalogo_colonias37738,0888,26517,Los Álamos
catalogo_colonias37739,0888,29920,Tumbalá Centro
catalogo_colonias37740,0888,36947,Tacubaya
catalogo_colonias37741,0888,39897,Villas Princess I
catalogo_colonias37742,0888,42988,Calera
catalogo_colonias37743,0888,45134,Vicente Guerrero
catalogo_colonias37744,0888,50946,San Agustín Potege Centro
catalogo_colonias37745,0888,62790,Obrera Popular
catalogo_colonias37746,0888,63704,Librado Rivera
catalogo_colonias37747,0888,66230,Rincón Colonial
catalogo_colonias37748,0888,73242,Zihuateutla
catalogo_colonias37749,0888,76134,Solidaridad 90
catalogo_colonias37750,0888,77723,In House
catalogo_colonias37751,0888,78399,Esmeralda
catalogo_colonias37752,0888,81680,La Reforma
catalogo_colonias37753,0888,85110,Morelos
catalogo_colonias37754,0888,88209,Juárez
catalogo_colonias37755,0888,90775,Tlaxcaltecatla
catalogo_colonias37756,0888,94273,Las Balsas
catalogo_colonias37757,0888,97167,Bosques de Oriente
catalogo_colonias37758,0888,98715,San Jorge
catalogo_colonias37759,0889,22200,Buenos Aires Norte
catalogo_colonias37760,0889,23454,Peña de  Horeb
catalogo_colonias37761,0889,24328,Caamal
catalogo_colonias37762,0889,26500,Morelos Centro
catalogo_colonias37763,0889,29920,Yehuitz Mariscal
catalogo_colonias37764,0889,34863,San José de la Parrilla (La Parrilla)
catalogo_colonias37765,0889,36947,Tepetate de Negrete
catalogo_colonias37766,0889,39897,Villas Princess II
catalogo_colonias37767,0889,42985,Vito
catalogo_colonias37768,0889,45133,Bosques de San Isidro
catalogo_colonias37769,0889,58923,La Mina
catalogo_colonias37770,0889,62790,Nueva Morelos
catalogo_colonias37771,0889,63702,Emiliano Zapata
catalogo_colonias37772,0889,66230,San Pedro
catalogo_colonias37773,0889,70760,Benito Juárez
catalogo_colonias37774,0889,73246,Ocomantla
catalogo_colonias37775,0889,76134,Plutarco Elías Calles
catalogo_colonias37776,0889,77723,Punta Estrella
catalogo_colonias37777,0889,78398,Español
catalogo_colonias37778,0889,86873,Arroyo Ciego 2a Secc
catalogo_colonias37779,0889,88210,Matamoros
catalogo_colonias37780,0889,90774,Tlapayatla
catalogo_colonias37781,0889,97050,Conjunto Residencial Del Norte
catalogo_colonias37782,0889,98712,San Miguel
catalogo_colonias37783,0890,22110,Chapultepec Alamar
catalogo_colonias37784,0890,23454,Cumbres del Tezal
catalogo_colonias37785,0890,24328,Los Morenos
catalogo_colonias37786,0890,29921,Cuetiepa
catalogo_colonias37787,0890,34873,Bolsa de Fierro
catalogo_colonias37788,0890,36947,Trojes de Paúl
catalogo_colonias37789,0890,39898,Altos de Miramar
catalogo_colonias37790,0890,42986,Texas
catalogo_colonias37791,0890,45189,Crucero de La Mesa
catalogo_colonias37792,0890,58923,Lázaro Cárdenas (La Purísima)
catalogo_colonias37793,0890,62790,Miguel Hidalgo
catalogo_colonias37794,0890,63705,Estadios
catalogo_colonias37795,0890,70805,Benito Juárez
catalogo_colonias37796,0890,76134,Nuevo Carrillo
catalogo_colonias37797,0890,77725,Villas Maya
catalogo_colonias37798,0890,78722,FOVISSSTE Modulo II
catalogo_colonias37799,0890,81690,Independencia (Chinitos)
catalogo_colonias37800,0890,85120,Del Valle
catalogo_colonias37801,0890,88220,Palacios
catalogo_colonias37802,0890,90773,Estocapa
catalogo_colonias37803,0890,97297,Emiliano Zapata Sur II
catalogo_colonias37804,0890,98717,San Pedro
catalogo_colonias37805,0891,06200,Morelos
catalogo_colonias37806,0891,20920,Jesús María Centro
catalogo_colonias37807,0891,22464,Fernández
catalogo_colonias37808,0891,23454,Privanzas
catalogo_colonias37809,0891,24328,San Antonio Punta de Piedra
catalogo_colonias37810,0891,26530,Allende Centro
catalogo_colonias37811,0891,29930,Amado Nervo
catalogo_colonias37812,0891,34873,Revolución Social
catalogo_colonias37813,0891,36936,Colorado de Saavedra
catalogo_colonias37814,0891,39898,Altos del Marqués
catalogo_colonias37815,0891,42988,La Cañada
catalogo_colonias37816,0891,50947,El Tulillo
catalogo_colonias37817,0891,58923,Sacapendo
catalogo_colonias37818,0891,62790,Ampliación Miguel Hidalgo
catalogo_colonias37819,0891,63705,Floresta
catalogo_colonias37820,0891,66233,Santa Elena
catalogo_colonias37821,0891,73251,La Laguna
catalogo_colonias37822,0891,76137,Santo Niño
catalogo_colonias37823,0891,77725,Playa Oasis
catalogo_colonias37824,0891,79613,Gama
catalogo_colonias37825,0891,81715,Bajosori
catalogo_colonias37826,0891,85120,Fovissste
catalogo_colonias37827,0891,86876,Ceibita
catalogo_colonias37828,0891,88230,Junta Federal de Mejoras Materiales
catalogo_colonias37829,0891,90454,Coyotla
catalogo_colonias37830,0891,94293,El Morro las Colonias
catalogo_colonias37831,0891,98713,Veteranos de La Revolución
catalogo_colonias37832,0892,06200,Plan Tepito
catalogo_colonias37833,0892,20922,El Calvario
catalogo_colonias37834,0892,22110,Los Álamos
catalogo_colonias37835,0892,23454,La Vista
catalogo_colonias37836,0892,24328,Palma Baja
catalogo_colonias37837,0892,29930,Yajalón Centro
catalogo_colonias37838,0892,34890,Vicente Guerrero Centro
catalogo_colonias37839,0892,36946,Charcos de Paúl
catalogo_colonias37840,0892,39898,El Porvenir
catalogo_colonias37841,0892,42990,Conejos
catalogo_colonias37842,0892,45189,Mesa Colorada Oriente
catalogo_colonias37843,0892,58924,Felipe Carrillo Puerto
catalogo_colonias37844,0892,62790,3 de Mayo
catalogo_colonias37845,0892,63702,Francisco Villa
catalogo_colonias37846,0892,70987,Beta Centauro
catalogo_colonias37847,0892,73253,Ernesto Hernández
catalogo_colonias37848,0892,76137,Las Flores
catalogo_colonias37849,0892,77727,El Cielo
catalogo_colonias37850,0892,79019,Ingeniero García Téllez
catalogo_colonias37851,0892,85120,Infonavit
catalogo_colonias37852,0892,86877,Ceiba 2da. Sección (San Luis)
catalogo_colonias37853,0892,88230,San José
catalogo_colonias37854,0892,90255,Chico
catalogo_colonias37855,0892,91450,Las Cruces
catalogo_colonias37856,0892,97203,Industrias No Contaminantes
catalogo_colonias37857,0892,98995,Nueva
catalogo_colonias37858,0893,20922,La Escalera
catalogo_colonias37859,0893,23454,Vista Bahía
catalogo_colonias37860,0893,24320,Imposible
catalogo_colonias37861,0893,26540,Río Bravo
catalogo_colonias37862,0893,32390,U.H. Benito Juárez
catalogo_colonias37863,0893,34896,San José de las Corrientes
catalogo_colonias37864,0893,36937,El Tlacuache
catalogo_colonias37865,0893,42992,San José Acoculco
catalogo_colonias37866,0893,45189,Mesa Colorada Poniente
catalogo_colonias37867,0893,50975,Cerritos del Pilar
catalogo_colonias37868,0893,58924,La Presa
catalogo_colonias37869,0893,62790,La Pintora
catalogo_colonias37870,0893,63702,Guadalupana
catalogo_colonias37871,0893,66235,Villa Montaña
catalogo_colonias37872,0893,71232,Brasil
catalogo_colonias37873,0893,73255,Cuaunepixca (La Cumbre)
catalogo_colonias37874,0893,77875,San Felipe Primero
catalogo_colonias37875,0893,78110,Garita de Saltillo
catalogo_colonias37876,0893,85120,Santa Anita
catalogo_colonias37877,0893,86878,Santa Rosa 1a Secc
catalogo_colonias37878,0893,88230,Sistema de Agua y Saneamiento
catalogo_colonias37879,0893,90255,El Sabinal
catalogo_colonias37880,0893,97219,Jardines de Lindavista
catalogo_colonias37881,0893,98994,Francisco E. García
catalogo_colonias37882,0894,06220,Peralvillo
catalogo_colonias37883,0894,20923,Flores Magón
catalogo_colonias37884,0894,22465,Patrimonio Alamar
catalogo_colonias37885,0894,23454,Mediterránea
catalogo_colonias37886,0894,24320,Bella Palizada
catalogo_colonias37887,0894,26604,La Azufrosa
catalogo_colonias37888,0894,29932,Lázaro Cárdenas
catalogo_colonias37889,0894,32390,El Roble
catalogo_colonias37890,0894,36948,Guayabo de Origel
catalogo_colonias37891,0894,39898,La Lajita
catalogo_colonias37892,0894,43632,Adolfo López Mateos
catalogo_colonias37893,0894,45189,Mesa de los Ocotes
catalogo_colonias37894,0894,58925,Chehuayo Chico (Chehuayito)
catalogo_colonias37895,0894,62790,Las Palmas
catalogo_colonias37896,0894,63705,Infonavit
catalogo_colonias37897,0894,71053,Caja de Agua
catalogo_colonias37898,0894,73255,Tenanguito
catalogo_colonias37899,0894,77560,Supermanzana 299
catalogo_colonias37900,0894,79095,El Gavilán
catalogo_colonias37901,0894,81712,Tasajeras
catalogo_colonias37902,0894,85130,Bellavista
catalogo_colonias37903,0894,86880,Guayal
catalogo_colonias37904,0894,88240,Guerrero
catalogo_colonias37905,0894,90255,Santiago Tlatepoxco
catalogo_colonias37906,0894,95272,Las Escolleras
catalogo_colonias37907,0894,97000,La Quinta
catalogo_colonias37908,0894,98436,Del PRI
catalogo_colonias37909,0895,06240,Valle Gómez
catalogo_colonias37910,0895,20923,La Cardona
catalogo_colonias37911,0895,22460,Arenales B
catalogo_colonias37912,0895,23454,Puerta del Mar
catalogo_colonias37913,0895,24320,Arrozal
catalogo_colonias37914,0895,26553,Allende
catalogo_colonias37915,0895,29932,Chitaltic
catalogo_colonias37916,0895,32390,Jardines de San José
catalogo_colonias37917,0895,34898,Graceros
catalogo_colonias37918,0895,36947,La Gavilana
catalogo_colonias37919,0895,39898,Miramar
catalogo_colonias37920,0895,43689,Adolfo Ruiz Cortines
catalogo_colonias37921,0895,45135,San Isidro
catalogo_colonias37922,0895,58925,Chehuayo Grande
catalogo_colonias37923,0895,62790,Club de Golf Santa Fe
catalogo_colonias37924,0895,63704,La Huerta
catalogo_colonias37925,0895,73259,Mazacoatlán
catalogo_colonias37926,0895,76137,San Antonio del Maurel
catalogo_colonias37927,0895,77539,Supermanzana 117
catalogo_colonias37928,0895,81760,Agua Caliente Grande (De Gastélum)
catalogo_colonias37929,0895,85130,Fuentes Del Bosque
catalogo_colonias37930,0895,86881,Limón
catalogo_colonias37931,0895,88240,Mier y Terán
catalogo_colonias37932,0895,91521,Las Golondrinas
catalogo_colonias37933,0895,97143,Leandro Valle
catalogo_colonias37934,0895,98432,Fresnillito
catalogo_colonias37935,0896,06250,Ex-Hipódromo de Peralvillo
catalogo_colonias37936,0896,20923,La Cuesta
catalogo_colonias37937,0896,23454,Vistana
catalogo_colonias37938,0896,24320,Polvoxal
catalogo_colonias37939,0896,26563,Chamacuero (El Seis)
catalogo_colonias37940,0896,34898,San Francisco Javier
catalogo_colonias37941,0896,36948,San José de Maravillas
catalogo_colonias37942,0896,39898,Rinconada Diamante
catalogo_colonias37943,0896,42848,Alborada
catalogo_colonias37944,0896,45205,San Esteban
catalogo_colonias37945,0896,50963,Jesús María
catalogo_colonias37946,0896,58925,León Cárdenas (La Ardilla)
catalogo_colonias37947,0896,62790,Colinas de Santa Fe
catalogo_colonias37948,0896,63702,Lomas de San Cristóbal
catalogo_colonias37949,0896,66236,Jardines de Mirasierra
catalogo_colonias37950,0896,70987,Calpan 1
catalogo_colonias37951,0896,73260,Buenos Aires
catalogo_colonias37952,0896,76137,La Sierrita
catalogo_colonias37953,0896,77536,Generación 2000
catalogo_colonias37954,0896,78389,Golondrinas
catalogo_colonias37955,0896,81718,Baca
catalogo_colonias37956,0896,86882,Pasamanos
catalogo_colonias37957,0896,88240,Postal
catalogo_colonias37958,0896,90250,Xomitla
catalogo_colonias37959,0896,91667,Las Granjas
catalogo_colonias37960,0896,97000,Los Cocos
catalogo_colonias37961,0896,98430,Bañoncito
catalogo_colonias37962,0897,20923,Las Culebras
catalogo_colonias37963,0897,22210,El Lago
catalogo_colonias37964,0897,23090,San Antonio El Zacatal
catalogo_colonias37965,0897,24320,María de La Luz
catalogo_colonias37966,0897,26565,Palomas y Dolores
catalogo_colonias37967,0897,29940,Chilón
catalogo_colonias37968,0897,32390,Señorial
catalogo_colonias37969,0897,34898,San Isidro de Murillos
catalogo_colonias37970,0897,36948,La Calle
catalogo_colonias37971,0897,39898,Vista Brisa
catalogo_colonias37972,0897,43930,Alfredo V Bonfil
catalogo_colonias37973,0897,50964,Laguna Seca
catalogo_colonias37974,0897,58926,Emiliano Zapata
catalogo_colonias37975,0897,62790,Cazahuatera
catalogo_colonias37976,0897,63702,Lázaro Cárdenas
catalogo_colonias37977,0897,66236,Palo Blanco
catalogo_colonias37978,0897,70987,Calpan 2
catalogo_colonias37979,0897,73260,Jopala
catalogo_colonias37980,0897,76139,Los Tabachines
catalogo_colonias37981,0897,77733,Nueva Generación
catalogo_colonias37982,0897,78117,Granjas La Estrella
catalogo_colonias37983,0897,81718,Agua Caliente de Baca
catalogo_colonias37984,0897,85136,Villa del Nainari
catalogo_colonias37985,0897,86885,Pomoca
catalogo_colonias37986,0897,88240,Riberas del Bravo
catalogo_colonias37987,0897,90253,Vista Hermosa
catalogo_colonias37988,0897,91073,El Haya
catalogo_colonias37989,0897,97203,Lotificacion Chuburna de Hidalgo II
catalogo_colonias37990,0897,98435,Las Haciendas
catalogo_colonias37991,0898,06270,Maza
catalogo_colonias37992,0898,20923,Los Arroyitos
catalogo_colonias37993,0898,22210,Colinas del Alamar
catalogo_colonias37994,0898,23477,Santa Fe Oro
catalogo_colonias37995,0898,24320,El Manguito
catalogo_colonias37996,0898,26600,Villa Unión Centro
catalogo_colonias37997,0898,29940,Guayaza
catalogo_colonias37998,0898,34898,El Ancón
catalogo_colonias37999,0898,36948,Zambrano
catalogo_colonias38000,0898,39815,Navidad de Llano Largo
catalogo_colonias38001,0898,43763,Alta Luz
catalogo_colonias38002,0898,45220,Nextipac
catalogo_colonias38003,0898,50975,Las Peñas
catalogo_colonias38004,0898,58926,Palo Blanco
catalogo_colonias38005,0898,62790,San Francisco
catalogo_colonias38006,0898,63704,Los Arrayanes
catalogo_colonias38007,0898,66236,Residencial Palo Blanco
catalogo_colonias38008,0898,70987,Calpan 3
catalogo_colonias38009,0898,73270,Chicontla
catalogo_colonias38010,0898,76139,San José
catalogo_colonias38011,0898,77957,Limonar
catalogo_colonias38012,0898,78340,Guadalupe
catalogo_colonias38013,0898,81740,El Sauz de Baca
catalogo_colonias38014,0898,85137,Nainari Del Yaqui
catalogo_colonias38015,0898,86886,Agua Blanca
catalogo_colonias38016,0898,90846,Cantetl
catalogo_colonias38017,0898,91163,Higueras
catalogo_colonias38018,0898,97219,Lotificacion San Damiancito I
catalogo_colonias38019,0898,98435,Villa Jardín
catalogo_colonias38020,0899,06280,Felipe Pescador
catalogo_colonias38021,0899,20923,San Miguelito
catalogo_colonias38022,0899,22210,Torres del Lago
catalogo_colonias38023,0899,23477,Celeste Residencial
catalogo_colonias38024,0899,24323,Fernando Foglio Miramontes
catalogo_colonias38025,0899,29944,Jolzacjum
catalogo_colonias38026,0899,34896,Chicago
catalogo_colonias38027,0899,36946,Cuevas de Morales
catalogo_colonias38028,0899,39900,Pie de La Cuesta
catalogo_colonias38029,0899,42955,Anáhuac
catalogo_colonias38030,0899,45221,La Venta Del Astillero
catalogo_colonias38031,0899,50964,San Agustín Altamirano Primera Sección
catalogo_colonias38032,0899,58927,El Alto de Avilés
catalogo_colonias38033,0899,62790,Lázaro Cárdenas
catalogo_colonias38034,0899,63705,Nueva Esperanza
catalogo_colonias38035,0899,66237,Los Sauces 1er Sector
catalogo_colonias38036,0899,71800,Cantarrana
catalogo_colonias38037,0899,73270,Patla
catalogo_colonias38038,0899,76139,San Diego
catalogo_colonias38039,0899,77087,Sian Kaan
catalogo_colonias38040,0899,79646,La Guadalupe (La Agüita)
catalogo_colonias38041,0899,81717,Loretillo
catalogo_colonias38042,0899,85138,ISSSTESON
catalogo_colonias38043,0899,88250,Jesús Garcia
